signalName,t,tWall,value,unit
serial:COM8/phase_u_v,188542,1786320176289,0.005,V
serial:COM8/phase_v_v,188542,1786320176289,0.005,V
serial:COM8/phase_w_v,188542,1786320176289,0.000,V
serial:COM8/phase_u_i,188542,1786320176289,-0.093,A
serial:COM8/phase_v_i,188542,1786320176289,0.028,A
serial:COM8/phase_w_i,188542,1786320176289,-0.052,A
serial:COM8/bench_duty,188544,1786320176289,0.000,
serial:COM8/motor_angle,188544,1786320176289,74.11,deg
serial:COM8/vbus_v,188544,1786320176289,19.572,V
serial:COM8/phase_u_v,188544,1786320176289,0.005,V
serial:COM8/phase_v_v,188544,1786320176289,0.000,V
serial:COM8/phase_w_v,188544,1786320176289,0.000,V
serial:COM8/phase_u_i,188544,1786320176289,-0.044,A
serial:COM8/phase_v_i,188544,1786320176289,0.020,A
serial:COM8/phase_w_i,188544,1786320176289,-0.052,A
serial:COM8/bench_duty,188546,1786320176289,0.000,
serial:COM8/motor_angle,188546,1786320176289,74.09,deg
serial:COM8/vbus_v,188546,1786320176289,19.577,V
serial:COM8/phase_u_v,188546,1786320176289,0.448,V
serial:COM8/phase_v_v,188546,1786320176289,0.005,V
serial:COM8/phase_w_v,188546,1786320176289,0.005,V
serial:COM8/phase_u_i,188546,1786320176289,-0.060,A
serial:COM8/phase_v_i,188546,1786320176289,-0.004,A
serial:COM8/phase_w_i,188546,1786320176289,-0.052,A
serial:COM8/bench_duty,188548,1786320176289,0.000,
serial:COM8/motor_angle,188548,1786320176289,74.11,deg
serial:COM8/vbus_v,188548,1786320176289,19.582,V
serial:COM8/phase_u_v,188548,1786320176289,18.641,V
serial:COM8/phase_v_v,188548,1786320176289,0.000,V
serial:COM8/phase_w_v,188548,1786320176289,0.000,V
serial:COM8/phase_u_i,188548,1786320176289,-0.068,A
serial:COM8/phase_v_i,188548,1786320176289,0.085,A
serial:COM8/phase_w_i,188548,1786320176289,-0.060,A
serial:COM8/bench_duty,188550,1786320176289,0.000,
serial:COM8/motor_angle,188550,1786320176289,74.18,deg
serial:COM8/vbus_v,188550,1786320176289,19.577,V
serial:COM8/phase_u_v,188550,1786320176289,0.000,V
serial:COM8/phase_v_v,188550,1786320176289,0.005,V
serial:COM8/phase_w_v,188550,1786320176289,0.054,V
serial:COM8/phase_u_i,188550,1786320176289,-0.077,A
serial:COM8/phase_v_i,188550,1786320176289,-0.020,A
serial:COM8/phase_w_i,188550,1786320176289,-0.052,A
serial:COM8/bench_duty,188552,1786320176289,0.000,
serial:COM8/motor_angle,188552,1786320176289,74.11,deg
serial:COM8/vbus_v,188552,1786320176289,19.577,V
serial:COM8/phase_u_v,188552,1786320176289,0.000,V
serial:COM8/phase_v_v,188552,1786320176289,0.005,V
serial:COM8/phase_w_v,188552,1786320176289,6.581,V
serial:COM8/phase_u_i,188552,1786320176289,-0.077,A
serial:COM8/phase_v_i,188552,1786320176289,0.020,A
serial:COM8/phase_w_i,188552,1786320176289,-0.044,A
serial:COM8/bench_duty,188554,1786320176289,0.000,
serial:COM8/motor_angle,188554,1786320176289,74.11,deg
serial:COM8/vbus_v,188554,1786320176289,19.577,V
serial:COM8/phase_u_v,188554,1786320176289,0.005,V
serial:COM8/phase_v_v,188554,1786320176289,0.005,V
serial:COM8/phase_w_v,188554,1786320176289,0.486,V
serial:COM8/phase_u_i,188554,1786320176289,-0.093,A
serial:COM8/phase_v_i,188554,1786320176289,0.020,A
serial:COM8/phase_w_i,188554,1786320176289,0.012,A
serial:COM8/bench_duty,188556,1786320176289,0.000,
serial:COM8/motor_angle,188556,1786320176289,74.14,deg
serial:COM8/vbus_v,188556,1786320176289,19.566,V
serial:COM8/phase_u_v,188556,1786320176289,0.011,V
serial:COM8/phase_v_v,188556,1786320176289,0.005,V
serial:COM8/phase_w_v,188556,1786320176289,0.151,V
serial:COM8/phase_u_i,188556,1786320176289,-0.085,A
serial:COM8/phase_v_i,188556,1786320176289,0.028,A
serial:COM8/phase_w_i,188556,1786320176289,-0.028,A
serial:COM8/bench_duty,188558,1786320176289,0.000,
serial:COM8/motor_angle,188558,1786320176289,74.14,deg
serial:COM8/vbus_v,188558,1786320176289,19.577,V
serial:COM8/phase_u_v,188558,1786320176289,0.000,V
serial:COM8/phase_v_v,188558,1786320176289,0.005,V
serial:COM8/phase_w_v,188558,1786320176289,0.292,V
serial:COM8/phase_u_i,188558,1786320176289,-0.093,A
serial:COM8/phase_v_i,188558,1786320176289,0.044,A
serial:COM8/phase_w_i,188558,1786320176289,-0.036,A
serial:COM8/bench_duty,188560,1786320176289,0.000,
serial:COM8/motor_angle,188560,1786320176289,74.14,deg
serial:COM8/vbus_v,188560,1786320176289,19.577,V
serial:COM8/phase_u_v,188560,1786320176289,0.005,V
serial:COM8/phase_v_v,188560,1786320176289,0.005,V
serial:COM8/phase_w_v,188560,1786320176289,0.000,V
serial:COM8/phase_u_i,188560,1786320176289,-0.085,A
serial:COM8/phase_v_i,188560,1786320176289,-0.020,A
serial:COM8/phase_w_i,188560,1786320176289,-0.036,A
serial:COM8/bench_duty,188562,1786320176289,0.000,
serial:COM8/motor_angle,188562,1786320176289,74.14,deg
serial:COM8/vbus_v,188562,1786320176289,19.566,V
serial:COM8/phase_u_v,188562,1786320176289,0.005,V
serial:COM8/phase_v_v,188562,1786320176289,0.005,V
serial:COM8/phase_w_v,188562,1786320176289,0.000,V
serial:COM8/phase_u_i,188562,1786320176289,-0.093,A
serial:COM8/phase_v_i,188562,1786320176289,0.020,A
serial:COM8/phase_w_i,188562,1786320176289,-0.036,A
serial:COM8/bench_duty,188564,1786320176289,0.000,
serial:COM8/motor_angle,188564,1786320176289,74.14,deg
serial:COM8/vbus_v,188564,1786320176289,19.582,V
serial:COM8/phase_u_v,188564,1786320176289,0.221,V
serial:COM8/phase_v_v,188564,1786320176289,0.005,V
serial:COM8/phase_w_v,188564,1786320176289,0.000,V
serial:COM8/phase_u_i,188564,1786320176289,-0.020,A
serial:COM8/phase_v_i,188564,1786320176289,0.028,A
serial:COM8/phase_w_i,188564,1786320176289,-0.052,A
serial:COM8/bench_duty,188566,1786320176289,0.000,
serial:COM8/motor_angle,188566,1786320176289,74.09,deg
serial:COM8/vbus_v,188566,1786320176289,19.572,V
serial:COM8/phase_u_v,188566,1786320176289,19.132,V
serial:COM8/phase_v_v,188566,1786320176289,0.000,V
serial:COM8/phase_w_v,188566,1786320176289,0.005,V
serial:COM8/phase_u_i,188566,1786320176289,-0.133,A
serial:COM8/phase_v_i,188566,1786320176289,0.068,A
serial:COM8/phase_w_i,188566,1786320176289,-0.036,A
serial:COM8/bench_duty,188568,1786320176289,0.000,
serial:COM8/motor_angle,188568,1786320176289,74.14,deg
serial:COM8/vbus_v,188568,1786320176289,19.566,V
serial:COM8/phase_u_v,188568,1786320176289,0.005,V
serial:COM8/phase_v_v,188568,1786320176289,0.005,V
serial:COM8/phase_w_v,188568,1786320176289,0.054,V
serial:COM8/phase_u_i,188568,1786320176289,-0.085,A
serial:COM8/phase_v_i,188568,1786320176289,-0.004,A
serial:COM8/phase_w_i,188568,1786320176289,-0.036,A
serial:COM8/bench_duty,188570,1786320176289,0.000,
serial:COM8/motor_angle,188570,1786320176289,74.11,deg
serial:COM8/vbus_v,188570,1786320176289,19.582,V
serial:COM8/phase_u_v,188570,1786320176322,0.000,V
serial:COM8/phase_v_v,188570,1786320176322,0.005,V
serial:COM8/phase_w_v,188570,1786320176322,9.658,V
serial:COM8/phase_u_i,188570,1786320176322,-0.068,A
serial:COM8/phase_v_i,188570,1786320176322,0.044,A
serial:COM8/phase_w_i,188570,1786320176322,-0.028,A
serial:COM8/bench_duty,188572,1786320176322,0.000,
serial:COM8/motor_angle,188572,1786320176322,74.18,deg
serial:COM8/vbus_v,188572,1786320176322,19.577,V
serial:COM8/phase_u_v,188572,1786320176322,0.005,V
serial:COM8/phase_v_v,188572,1786320176322,0.005,V
serial:COM8/phase_w_v,188572,1786320176322,0.518,V
serial:COM8/phase_u_i,188572,1786320176322,-0.085,A
serial:COM8/phase_v_i,188572,1786320176322,0.004,A
serial:COM8/phase_w_i,188572,1786320176322,-0.060,A
serial:COM8/bench_duty,188574,1786320176322,0.000,
serial:COM8/motor_angle,188574,1786320176322,74.18,deg
serial:COM8/vbus_v,188574,1786320176322,19.577,V
serial:COM8/phase_u_v,188574,1786320176322,0.005,V
serial:COM8/phase_v_v,188574,1786320176322,0.000,V
serial:COM8/phase_w_v,188574,1786320176322,0.221,V
serial:COM8/phase_u_i,188574,1786320176322,-0.101,A
serial:COM8/phase_v_i,188574,1786320176322,0.012,A
serial:COM8/phase_w_i,188574,1786320176322,-0.036,A
serial:COM8/bench_duty,188576,1786320176322,0.000,
serial:COM8/motor_angle,188576,1786320176322,74.20,deg
serial:COM8/vbus_v,188576,1786320176322,19.577,V
serial:COM8/phase_u_v,188576,1786320176322,0.005,V
serial:COM8/phase_v_v,188576,1786320176322,0.005,V
serial:COM8/phase_w_v,188576,1786320176322,0.205,V
serial:COM8/phase_u_i,188576,1786320176322,-0.077,A
serial:COM8/phase_v_i,188576,1786320176322,0.020,A
serial:COM8/phase_w_i,188576,1786320176322,-0.020,A
serial:COM8/bench_duty,188578,1786320176322,0.000,
serial:COM8/motor_angle,188578,1786320176322,74.14,deg
serial:COM8/vbus_v,188578,1786320176322,19.577,V
serial:COM8/phase_u_v,188578,1786320176322,0.011,V
serial:COM8/phase_v_v,188578,1786320176322,0.005,V
serial:COM8/phase_w_v,188578,1786320176322,0.000,V
serial:COM8/phase_u_i,188578,1786320176322,-0.093,A
serial:COM8/phase_v_i,188578,1786320176322,0.012,A
serial:COM8/phase_w_i,188578,1786320176322,-0.020,A
serial:COM8/bench_duty,188580,1786320176322,0.000,
serial:COM8/motor_angle,188580,1786320176322,74.07,deg
serial:COM8/vbus_v,188580,1786320176322,19.577,V
serial:COM8/phase_u_v,188580,1786320176322,0.005,V
serial:COM8/phase_v_v,188580,1786320176322,0.005,V
serial:COM8/phase_w_v,188580,1786320176322,0.000,V
serial:COM8/phase_u_i,188580,1786320176322,-0.093,A
serial:COM8/phase_v_i,188580,1786320176322,0.020,A
serial:COM8/phase_w_i,188580,1786320176322,-0.036,A
serial:COM8/bench_duty,188582,1786320176322,0.000,
serial:COM8/motor_angle,188582,1786320176322,74.11,deg
serial:COM8/vbus_v,188582,1786320176322,19.577,V
serial:COM8/phase_u_v,188582,1786320176322,0.124,V
serial:COM8/phase_v_v,188582,1786320176322,0.005,V
serial:COM8/phase_w_v,188582,1786320176322,0.005,V
serial:COM8/phase_u_i,188582,1786320176322,-0.012,A
serial:COM8/phase_v_i,188582,1786320176322,-0.004,A
serial:COM8/phase_w_i,188582,1786320176322,-0.044,A
serial:COM8/bench_duty,188584,1786320176322,0.000,
serial:COM8/motor_angle,188584,1786320176322,74.09,deg
serial:COM8/vbus_v,188584,1786320176322,19.566,V
serial:COM8/phase_u_v,188584,1786320176322,19.365,V
serial:COM8/phase_v_v,188584,1786320176322,0.005,V
serial:COM8/phase_w_v,188584,1786320176322,0.005,V
serial:COM8/phase_u_i,188584,1786320176322,-0.068,A
serial:COM8/phase_v_i,188584,1786320176322,0.036,A
serial:COM8/phase_w_i,188584,1786320176322,-0.028,A
serial:COM8/bench_duty,188586,1786320176322,0.000,
serial:COM8/motor_angle,188586,1786320176322,74.16,deg
serial:COM8/vbus_v,188586,1786320176322,19.572,V
serial:COM8/phase_u_v,188586,1786320176322,0.005,V
serial:COM8/phase_v_v,188586,1786320176322,0.005,V
serial:COM8/phase_w_v,188586,1786320176322,0.000,V
serial:COM8/phase_u_i,188586,1786320176322,-0.085,A
serial:COM8/phase_v_i,188586,1786320176322,-0.004,A
serial:COM8/phase_w_i,188586,1786320176322,-0.052,A
serial:COM8/bench_duty,188588,1786320176322,0.000,
serial:COM8/motor_angle,188588,1786320176322,74.16,deg
serial:COM8/vbus_v,188588,1786320176322,19.572,V
serial:COM8/phase_u_v,188588,1786320176322,0.005,V
serial:COM8/phase_v_v,188588,1786320176322,0.005,V
serial:COM8/phase_w_v,188588,1786320176322,9.717,V
serial:COM8/phase_u_i,188588,1786320176322,-0.125,A
serial:COM8/phase_v_i,188588,1786320176322,0.044,A
serial:COM8/phase_w_i,188588,1786320176322,-0.036,A
serial:COM8/bench_duty,188590,1786320176322,0.000,
serial:COM8/motor_angle,188590,1786320176322,74.16,deg
serial:COM8/vbus_v,188590,1786320176322,19.561,V
serial:COM8/phase_u_v,188590,1786320176322,0.005,V
serial:COM8/phase_v_v,188590,1786320176322,0.005,V
serial:COM8/phase_w_v,188590,1786320176322,0.524,V
serial:COM8/phase_u_i,188590,1786320176322,-0.101,A
serial:COM8/phase_v_i,188590,1786320176322,-0.012,A
serial:COM8/phase_w_i,188590,1786320176322,-0.036,A
serial:COM8/bench_duty,188592,1786320176322,0.000,
serial:COM8/motor_angle,188592,1786320176322,74.11,deg
serial:COM8/vbus_v,188592,1786320176322,19.577,V
serial:COM8/phase_u_v,188592,1786320176322,0.005,V
serial:COM8/phase_v_v,188592,1786320176322,0.005,V
serial:COM8/phase_w_v,188592,1786320176322,0.292,V
serial:COM8/phase_u_i,188592,1786320176322,-0.093,A
serial:COM8/phase_v_i,188592,1786320176322,0.036,A
serial:COM8/phase_w_i,188592,1786320176322,-0.044,A
serial:COM8/bench_duty,188594,1786320176322,0.000,
serial:COM8/motor_angle,188594,1786320176322,74.09,deg
serial:COM8/vbus_v,188594,1786320176322,19.577,V
serial:COM8/phase_u_v,188594,1786320176322,0.000,V
serial:COM8/phase_v_v,188594,1786320176322,0.000,V
serial:COM8/phase_w_v,188594,1786320176322,0.162,V
serial:COM8/phase_u_i,188594,1786320176322,-0.109,A
serial:COM8/phase_v_i,188594,1786320176322,0.052,A
serial:COM8/phase_w_i,188594,1786320176322,-0.036,A
serial:COM8/bench_duty,188596,1786320176322,0.000,
serial:COM8/motor_angle,188596,1786320176322,74.09,deg
serial:COM8/vbus_v,188596,1786320176322,19.582,V
serial:COM8/phase_u_v,188596,1786320176322,0.005,V
serial:COM8/phase_v_v,188596,1786320176322,0.005,V
serial:COM8/phase_w_v,188596,1786320176322,0.875,V
serial:COM8/phase_u_i,188596,1786320176322,-0.093,A
serial:COM8/phase_v_i,188596,1786320176322,0.004,A
serial:COM8/phase_w_i,188596,1786320176322,-0.036,A
serial:COM8/bench_duty,188598,1786320176322,0.000,
serial:COM8/motor_angle,188598,1786320176322,74.09,deg
serial:COM8/vbus_v,188598,1786320176322,19.577,V
serial:COM8/phase_u_v,188598,1786320176322,0.005,V
serial:COM8/phase_v_v,188598,1786320176322,0.005,V
serial:COM8/phase_w_v,188598,1786320176322,0.000,V
serial:COM8/phase_u_i,188598,1786320176322,-0.085,A
serial:COM8/phase_v_i,188598,1786320176322,0.020,A
serial:COM8/phase_w_i,188598,1786320176322,-0.060,A
serial:COM8/bench_duty,188600,1786320176322,0.000,
serial:COM8/motor_angle,188600,1786320176322,74.14,deg
serial:COM8/vbus_v,188600,1786320176322,19.577,V
serial:COM8/phase_u_v,188600,1786320176322,0.054,V
serial:COM8/phase_v_v,188600,1786320176322,0.005,V
serial:COM8/phase_w_v,188600,1786320176322,0.000,V
serial:COM8/phase_u_i,188600,1786320176322,-0.036,A
serial:COM8/phase_v_i,188600,1786320176322,0.044,A
serial:COM8/phase_w_i,188600,1786320176322,-0.044,A
serial:COM8/bench_duty,188602,1786320176322,0.000,
serial:COM8/motor_angle,188602,1786320176322,74.11,deg
serial:COM8/vbus_v,188602,1786320176322,19.577,V
serial:COM8/phase_u_v,188602,1786320176322,19.489,V
serial:COM8/phase_v_v,188602,1786320176322,0.000,V
serial:COM8/phase_w_v,188602,1786320176322,0.000,V
serial:COM8/phase_u_i,188602,1786320176322,-0.109,A
serial:COM8/phase_v_i,188602,1786320176322,0.036,A
serial:COM8/phase_w_i,188602,1786320176322,-0.036,A
serial:COM8/bench_duty,188604,1786320176322,0.000,
serial:COM8/motor_angle,188604,1786320176322,74.18,deg
serial:COM8/vbus_v,188604,1786320176322,19.572,V
serial:COM8/phase_u_v,188604,1786320176322,0.005,V
serial:COM8/phase_v_v,188604,1786320176322,0.011,V
serial:COM8/phase_w_v,188604,1786320176322,0.000,V
serial:COM8/phase_u_i,188604,1786320176359,-0.101,A
serial:COM8/phase_v_i,188604,1786320176359,-0.004,A
serial:COM8/phase_w_i,188604,1786320176359,-0.036,A
serial:COM8/bench_duty,188606,1786320176359,0.000,
serial:COM8/motor_angle,188606,1786320176359,74.14,deg
serial:COM8/vbus_v,188606,1786320176359,19.566,V
serial:COM8/phase_u_v,188606,1786320176359,0.005,V
serial:COM8/phase_v_v,188606,1786320176359,0.022,V
serial:COM8/phase_w_v,188606,1786320176359,10.273,V
serial:COM8/phase_u_i,188606,1786320176359,-0.077,A
serial:COM8/phase_v_i,188606,1786320176359,0.004,A
serial:COM8/phase_w_i,188606,1786320176359,-0.044,A
serial:COM8/bench_duty,188608,1786320176359,0.000,
serial:COM8/motor_angle,188608,1786320176359,74.14,deg
serial:COM8/vbus_v,188608,1786320176359,19.577,V
serial:COM8/phase_u_v,188608,1786320176359,0.000,V
serial:COM8/phase_v_v,188608,1786320176359,0.005,V
serial:COM8/phase_w_v,188608,1786320176359,0.507,V
serial:COM8/phase_u_i,188608,1786320176359,-0.085,A
serial:COM8/phase_v_i,188608,1786320176359,0.028,A
serial:COM8/phase_w_i,188608,1786320176359,-0.036,A
serial:COM8/bench_duty,188610,1786320176359,0.000,
serial:COM8/motor_angle,188610,1786320176359,74.14,deg
serial:COM8/vbus_v,188610,1786320176359,19.572,V
serial:COM8/phase_u_v,188610,1786320176359,0.005,V
serial:COM8/phase_v_v,188610,1786320176359,0.000,V
serial:COM8/phase_w_v,188610,1786320176359,0.356,V
serial:COM8/phase_u_i,188610,1786320176359,-0.068,A
serial:COM8/phase_v_i,188610,1786320176359,-0.020,A
serial:COM8/phase_w_i,188610,1786320176359,-0.020,A
serial:COM8/bench_duty,188612,1786320176359,0.000,
serial:COM8/motor_angle,188612,1786320176359,74.11,deg
serial:COM8/vbus_v,188612,1786320176359,19.572,V
serial:COM8/phase_u_v,188612,1786320176359,0.005,V
serial:COM8/phase_v_v,188612,1786320176359,0.005,V
serial:COM8/phase_w_v,188612,1786320176359,0.140,V
serial:COM8/phase_u_i,188612,1786320176359,-0.085,A
serial:COM8/phase_v_i,188612,1786320176359,0.012,A
serial:COM8/phase_w_i,188612,1786320176359,-0.012,A
serial:COM8/bench_duty,188614,1786320176359,0.000,
serial:COM8/motor_angle,188614,1786320176359,74.14,deg
serial:COM8/vbus_v,188614,1786320176359,19.577,V
serial:COM8/phase_u_v,188614,1786320176359,0.005,V
serial:COM8/phase_v_v,188614,1786320176359,0.005,V
serial:COM8/phase_w_v,188614,1786320176359,0.842,V
serial:COM8/phase_u_i,188614,1786320176359,-0.085,A
serial:COM8/phase_v_i,188614,1786320176359,0.020,A
serial:COM8/phase_w_i,188614,1786320176359,-0.052,A
serial:COM8/bench_duty,188616,1786320176359,0.000,
serial:COM8/motor_angle,188616,1786320176359,74.09,deg
serial:COM8/vbus_v,188616,1786320176359,19.566,V
serial:COM8/phase_u_v,188616,1786320176359,0.005,V
serial:COM8/phase_v_v,188616,1786320176359,0.000,V
serial:COM8/phase_w_v,188616,1786320176359,0.000,V
serial:COM8/phase_u_i,188616,1786320176359,-0.093,A
serial:COM8/phase_v_i,188616,1786320176359,0.020,A
serial:COM8/phase_w_i,188616,1786320176359,-0.028,A
serial:COM8/bench_duty,188618,1786320176359,0.000,
serial:COM8/motor_angle,188618,1786320176359,74.11,deg
serial:COM8/vbus_v,188618,1786320176359,19.572,V
serial:COM8/phase_u_v,188618,1786320176359,0.065,V
serial:COM8/phase_v_v,188618,1786320176359,0.005,V
serial:COM8/phase_w_v,188618,1786320176359,0.000,V
serial:COM8/phase_u_i,188618,1786320176359,-0.012,A
serial:COM8/phase_v_i,188618,1786320176359,-0.012,A
serial:COM8/phase_w_i,188618,1786320176359,-0.036,A
serial:COM8/bench_duty,188620,1786320176359,0.000,
serial:COM8/motor_angle,188620,1786320176359,74.11,deg
serial:COM8/vbus_v,188620,1786320176359,19.572,V
serial:COM8/phase_u_v,188620,1786320176359,5.458,V
serial:COM8/phase_v_v,188620,1786320176359,0.005,V
serial:COM8/phase_w_v,188620,1786320176359,0.005,V
serial:COM8/phase_u_i,188620,1786320176359,-0.077,A
serial:COM8/phase_v_i,188620,1786320176359,0.036,A
serial:COM8/phase_w_i,188620,1786320176359,-0.036,A
serial:COM8/bench_duty,188622,1786320176359,0.000,
serial:COM8/motor_angle,188622,1786320176359,74.14,deg
serial:COM8/vbus_v,188622,1786320176359,19.572,V
serial:COM8/phase_u_v,188622,1786320176359,0.005,V
serial:COM8/phase_v_v,188622,1786320176359,0.005,V
serial:COM8/phase_w_v,188622,1786320176359,0.000,V
serial:COM8/phase_u_i,188622,1786320176359,-0.093,A
serial:COM8/phase_v_i,188622,1786320176359,0.020,A
serial:COM8/phase_w_i,188622,1786320176359,-0.044,A
serial:COM8/bench_duty,188624,1786320176359,0.000,
serial:COM8/motor_angle,188624,1786320176359,74.14,deg
serial:COM8/vbus_v,188624,1786320176359,19.577,V
serial:COM8/phase_u_v,188624,1786320176359,0.005,V
serial:COM8/phase_v_v,188624,1786320176359,0.049,V
serial:COM8/phase_w_v,188624,1786320176359,9.399,V
serial:COM8/phase_u_i,188624,1786320176359,-0.093,A
serial:COM8/phase_v_i,188624,1786320176359,-0.004,A
serial:COM8/phase_w_i,188624,1786320176359,-0.052,A
serial:COM8/bench_duty,188626,1786320176359,0.000,
serial:COM8/motor_angle,188626,1786320176359,74.14,deg
serial:COM8/vbus_v,188626,1786320176359,19.572,V
serial:COM8/phase_u_v,188626,1786320176359,0.005,V
serial:COM8/phase_v_v,188626,1786320176359,0.005,V
serial:COM8/phase_w_v,188626,1786320176359,0.443,V
serial:COM8/phase_u_i,188626,1786320176359,-0.093,A
serial:COM8/phase_v_i,188626,1786320176359,-0.004,A
serial:COM8/phase_w_i,188626,1786320176359,-0.060,A
serial:COM8/bench_duty,188628,1786320176359,0.000,
serial:COM8/motor_angle,188628,1786320176359,74.18,deg
serial:COM8/vbus_v,188628,1786320176359,19.572,V
serial:COM8/phase_u_v,188628,1786320176359,0.000,V
serial:COM8/phase_v_v,188628,1786320176359,0.005,V
serial:COM8/phase_w_v,188628,1786320176359,0.286,V
serial:COM8/phase_u_i,188628,1786320176359,-0.101,A
serial:COM8/phase_v_i,188628,1786320176359,-0.012,A
serial:COM8/phase_w_i,188628,1786320176359,-0.044,A
serial:COM8/bench_duty,188630,1786320176359,0.000,
serial:COM8/motor_angle,188630,1786320176359,74.14,deg
serial:COM8/vbus_v,188630,1786320176359,19.572,V
serial:COM8/phase_u_v,188630,1786320176359,0.000,V
serial:COM8/phase_v_v,188630,1786320176359,0.005,V
serial:COM8/phase_w_v,188630,1786320176359,0.092,V
serial:COM8/phase_u_i,188630,1786320176359,-0.093,A
serial:COM8/phase_v_i,188630,1786320176359,0.004,A
serial:COM8/phase_w_i,188630,1786320176359,-0.020,A
serial:COM8/bench_duty,188632,1786320176359,0.000,
serial:COM8/motor_angle,188632,1786320176359,74.18,deg
serial:COM8/vbus_v,188632,1786320176359,19.572,V
serial:COM8/phase_u_v,188632,1786320176359,0.005,V
serial:COM8/phase_v_v,188632,1786320176359,0.005,V
serial:COM8/phase_w_v,188632,1786320176359,0.777,V
serial:COM8/phase_u_i,188632,1786320176359,-0.101,A
serial:COM8/phase_v_i,188632,1786320176359,0.012,A
serial:COM8/phase_w_i,188632,1786320176359,-0.020,A
serial:COM8/bench_duty,188634,1786320176359,0.000,
serial:COM8/motor_angle,188634,1786320176359,74.18,deg
serial:COM8/vbus_v,188634,1786320176359,19.577,V
serial:COM8/phase_u_v,188634,1786320176359,0.005,V
serial:COM8/phase_v_v,188634,1786320176359,0.011,V
serial:COM8/phase_w_v,188634,1786320176359,0.000,V
serial:COM8/phase_u_i,188634,1786320176359,-0.085,A
serial:COM8/phase_v_i,188634,1786320176359,0.004,A
serial:COM8/phase_w_i,188634,1786320176359,-0.060,A
serial:COM8/bench_duty,188636,1786320176359,0.000,
serial:COM8/motor_angle,188636,1786320176359,74.20,deg
serial:COM8/vbus_v,188636,1786320176359,19.572,V
serial:COM8/phase_u_v,188636,1786320176359,0.043,V
serial:COM8/phase_v_v,188636,1786320176359,0.005,V
serial:COM8/phase_w_v,188636,1786320176359,0.000,V
serial:COM8/phase_u_i,188636,1786320176359,-0.012,A
serial:COM8/phase_v_i,188636,1786320176359,0.060,A
serial:COM8/phase_w_i,188636,1786320176359,-0.044,A
serial:COM8/bench_duty,188638,1786320176359,0.000,
serial:COM8/motor_angle,188638,1786320176359,74.18,deg
serial:COM8/vbus_v,188638,1786320176359,19.577,V
serial:COM8/phase_u_v,188638,1786320176359,7.256,V
serial:COM8/phase_v_v,188638,1786320176359,0.005,V
serial:COM8/phase_w_v,188638,1786320176359,0.000,V
serial:COM8/phase_u_i,188638,1786320176359,-0.068,A
serial:COM8/phase_v_i,188638,1786320176359,0.012,A
serial:COM8/phase_w_i,188638,1786320176359,-0.004,A
serial:COM8/bench_duty,188640,1786320176392,0.000,
serial:COM8/motor_angle,188640,1786320176392,74.18,deg
serial:COM8/vbus_v,188640,1786320176392,19.572,V
serial:COM8/phase_u_v,188640,1786320176392,0.011,V
serial:COM8/phase_v_v,188640,1786320176392,0.011,V
serial:COM8/phase_w_v,188640,1786320176392,0.000,V
serial:COM8/phase_u_i,188640,1786320176392,-0.093,A
serial:COM8/phase_v_i,188640,1786320176392,0.060,A
serial:COM8/phase_w_i,188640,1786320176392,-0.028,A
serial:COM8/bench_duty,188642,1786320176392,0.000,
serial:COM8/motor_angle,188642,1786320176392,74.22,deg
serial:COM8/vbus_v,188642,1786320176392,19.577,V
serial:COM8/phase_u_v,188642,1786320176392,0.000,V
serial:COM8/phase_v_v,188642,1786320176392,0.054,V
serial:COM8/phase_w_v,188642,1786320176392,7.731,V
serial:COM8/phase_u_i,188642,1786320176392,-0.060,A
serial:COM8/phase_v_i,188642,1786320176392,-0.020,A
serial:COM8/phase_w_i,188642,1786320176392,-0.036,A
serial:COM8/bench_duty,188644,1786320176392,0.000,
serial:COM8/motor_angle,188644,1786320176392,74.22,deg
serial:COM8/vbus_v,188644,1786320176392,19.572,V
serial:COM8/phase_u_v,188644,1786320176392,0.005,V
serial:COM8/phase_v_v,188644,1786320176392,0.000,V
serial:COM8/phase_w_v,188644,1786320176392,1.204,V
serial:COM8/phase_u_i,188644,1786320176392,-0.060,A
serial:COM8/phase_v_i,188644,1786320176392,0.052,A
serial:COM8/phase_w_i,188644,1786320176392,-0.004,A
serial:COM8/bench_duty,188646,1786320176392,0.000,
serial:COM8/motor_angle,188646,1786320176392,74.20,deg
serial:COM8/vbus_v,188646,1786320176392,19.566,V
serial:COM8/phase_u_v,188646,1786320176392,0.000,V
serial:COM8/phase_v_v,188646,1786320176392,0.000,V
serial:COM8/phase_w_v,188646,1786320176392,0.265,V
serial:COM8/phase_u_i,188646,1786320176392,-0.068,A
serial:COM8/phase_v_i,188646,1786320176392,-0.004,A
serial:COM8/phase_w_i,188646,1786320176392,-0.044,A
serial:COM8/bench_duty,188648,1786320176392,0.000,
serial:COM8/motor_angle,188648,1786320176392,74.20,deg
serial:COM8/vbus_v,188648,1786320176392,19.577,V
serial:COM8/phase_u_v,188648,1786320176392,0.005,V
serial:COM8/phase_v_v,188648,1786320176392,0.005,V
serial:COM8/phase_w_v,188648,1786320176392,0.108,V
serial:COM8/phase_u_i,188648,1786320176392,-0.052,A
serial:COM8/phase_v_i,188648,1786320176392,0.004,A
serial:COM8/phase_w_i,188648,1786320176392,-0.036,A
